HTL_CD,STY_DT,CURR_CD,RM_NTS,RM_REV_AMT_LOC,REGION,COUNTRY,RMS_AVAIL,EXCH_RATE_AMT,CAL_DOW,CONVERTED_REV,OCCUPANCY,ADR,REV_PAR,YEAR,MONTH,YEAR_MONTH
UKPIL,2019-03-16T00:00:00Z,GBP,866,100470.39,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,7,134897.43,95.58,155.77,148.89,2019,3,2019-3
UKPIL,2019-03-17T00:00:00Z,GBP,660,65962.87,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,1,88565.6,72.85,134.19,97.75,2019,3,2019-3
UKPIL,2019-03-18T00:00:00Z,GBP,740,77713.93,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,2,104343.27,81.68,141.0,115.17,2019,3,2019-3
UKPIL,2019-03-19T00:00:00Z,GBP,888,104490.31,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,140294.8,98.01,157.99,154.85,2019,3,2019-3
UKPIL,2019-03-20T00:00:00Z,GBP,881,106370.83,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,4,142819.7,97.24,162.11,157.64,2019,3,2019-3
UKPIL,2019-03-21T00:00:00Z,GBP,779,79403.04,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,5,106611.17,85.98,136.86,117.67,2019,3,2019-3
UKPIL,2019-03-22T00:00:00Z,GBP,816,79573.64,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,6,106840.23,90.07,130.93,117.93,2019,3,2019-3
UKPIL,2019-03-23T00:00:00Z,GBP,900,100010.37,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,7,134279.78,99.34,149.2,148.21,2019,3,2019-3
UKPIL,2019-03-24T00:00:00Z,GBP,691,68544.55,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,1,92031.93,76.27,133.19,101.58,2019,3,2019-3
UKPIL,2019-03-25T00:00:00Z,GBP,796,78513.43,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,2,105416.73,87.86,132.43,116.35,2019,3,2019-3
UKPIL,2019-03-26T00:00:00Z,GBP,884,100040.57,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,134320.32,97.57,151.95,148.26,2019,3,2019-3
UKPIL,2019-03-27T00:00:00Z,GBP,890,98697.33,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,4,132516.81,98.23,148.9,146.27,2019,3,2019-3
UKPIL,2019-03-28T00:00:00Z,GBP,848,88152.15,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,5,118358.24,93.6,139.57,130.64,2019,3,2019-3
UKPIL,2019-03-29T00:00:00Z,GBP,807,81924.06,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,6,109996.03,89.07,136.3,121.41,2019,3,2019-3
UKPIL,2019-03-30T00:00:00Z,GBP,894,105449.03,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,7,141582.04,98.68,158.37,156.27,2019,3,2019-3
UKPIL,2019-03-31T00:00:00Z,GBP,670,68358.89,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,1,91782.65,73.95,136.99,101.31,2019,3,2019-3
UKPIL,2019-04-01T00:00:00Z,GBP,729,78172.86,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,2,104959.46,80.46,143.98,115.85,2019,4,2019-4
UKPIL,2019-04-02T00:00:00Z,GBP,826,94634.57,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,127061.92,91.17,153.83,140.24,2019,4,2019-4
UKPIL,2019-04-03T00:00:00Z,GBP,872,99375.42,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,4,133427.26,96.25,153.01,147.27,2019,4,2019-4
UKPIL,2019-04-04T00:00:00Z,GBP,722,73181.99,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,5,98258.42,79.69,136.09,108.45,2019,4,2019-4
UKPIL,2019-04-05T00:00:00Z,GBP,771,75757.45,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,6,101716.38,85.1,131.93,112.27,2019,4,2019-4
UKPIL,2019-04-06T00:00:00Z,GBP,897,98290.4,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,7,131970.44,99.01,147.12,145.66,2019,4,2019-4
UKPIL,2019-04-07T00:00:00Z,GBP,715,71501.92,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,1,96002.66,78.92,134.27,105.96,2019,4,2019-4
UKPIL,2019-04-08T00:00:00Z,GBP,785,81521.54,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,2,109455.59,86.64,139.43,120.81,2019,4,2019-4
UKPIL,2019-04-09T00:00:00Z,GBP,888,106176.97,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,142559.42,98.01,160.54,157.35,2019,4,2019-4
UKPIL,2019-04-10T00:00:00Z,GBP,893,105718.12,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,4,141943.34,98.57,158.95,156.67,2019,4,2019-4
UKPIL,2019-04-11T00:00:00Z,GBP,863,91848.73,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,5,123321.49,95.25,142.9,136.12,2019,4,2019-4
UKPIL,2019-04-12T00:00:00Z,GBP,823,83765.43,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,6,112468.36,90.84,136.66,124.14,2019,4,2019-4
UKPIL,2019-04-13T00:00:00Z,GBP,852,91791.37,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,7,123244.47,94.04,144.65,136.03,2019,4,2019-4
UKPIL,2019-04-14T00:00:00Z,GBP,697,67917.21,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,1,91189.63,76.93,130.83,100.65,2019,4,2019-4
UKPIL,2019-04-15T00:00:00Z,GBP,813,89877.93,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,2,120675.37,89.74,148.43,133.2,2019,4,2019-4
UKPIL,2019-04-16T00:00:00Z,GBP,888,108119.69,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,145167.83,98.01,163.48,160.23,2019,4,2019-4
UKPIL,2019-04-16T00:00:00Z,GBP,888,108119.69,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,145167.83,98.01,163.48,160.23,2019,4,2019-4
UKPIL,2019-04-16T00:00:00Z,GBP,888,108119.69,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,145167.83,98.01,163.48,160.23,2019,4,2019-4
UKPIL,2019-04-17T00:00:00Z,GBP,886,111334.17,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,4,149483.77,97.79,168.72,164.99,2019,4,2019-4
UKPIL,2019-04-18T00:00:00Z,GBP,892,100000.51,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,5,134266.54,98.45,150.52,148.2,2019,4,2019-4
UKPIL,2019-04-19T00:00:00Z,GBP,898,95679.96,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,6,128465.51,99.12,143.06,141.79,2019,4,2019-4
UKPIL,2019-04-20T00:00:00Z,GBP,865,97895.02,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,7,131439.59,95.47,151.95,145.08,2019,4,2019-4
UKPIL,2019-04-21T00:00:00Z,GBP,805,78261.0,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,1,105077.8,88.85,130.53,115.98,2019,4,2019-4
UKPIL,2019-04-22T00:00:00Z,GBP,689,67712.67,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,2,90915.0,76.05,131.95,100.35,2019,4,2019-4
UKPIL,2019-04-23T00:00:00Z,GBP,843,92780.57,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,124572.62,93.05,147.77,137.5,2019,4,2019-4
UKPIL,2019-04-24T00:00:00Z,GBP,899,103435.64,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,4,138878.75,99.23,154.48,153.29,2019,4,2019-4
UKPIL,2019-04-25T00:00:00Z,GBP,861,94796.89,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,5,127279.86,95.03,147.83,140.49,2019,4,2019-4
UKPIL,2019-04-26T00:00:00Z,GBP,897,114529.73,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,6,153774.32,99.01,171.43,169.73,2019,4,2019-4
UKPIL,2019-04-27T00:00:00Z,GBP,903,134257.17,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,7,180261.53,99.67,199.63,198.96,2019,4,2019-4
UKPIL,2019-04-28T00:00:00Z,GBP,879,99497.19,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,1,133590.76,97.02,151.98,147.45,2019,4,2019-4
UKPIL,2019-04-29T00:00:00Z,GBP,900,105221.44,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,2,141276.47,99.34,156.97,155.93,2019,4,2019-4
UKPIL,2019-04-30T00:00:00Z,GBP,889,111481.35,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,3,149681.39,98.12,168.37,165.21,2019,4,2019-4
UKPIL,2019-05-01T00:00:00Z,GBP,899,121915.19,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,4,163690.48,99.23,182.08,180.67,2019,5,2019-5
UKPIL,2019-05-02T00:00:00Z,GBP,900,100616.84,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,5,135094.06,99.34,150.1,149.11,2019,5,2019-5
UKPIL,2019-05-03T00:00:00Z,GBP,859,89103.64,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,6,119635.76,94.81,139.27,132.05,2019,5,2019-5
UKPIL,2019-05-04T00:00:00Z,GBP,900,105261.06,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,7,141329.66,99.34,157.03,155.99,2019,5,2019-5
UKPIL,2019-05-05T00:00:00Z,GBP,724,71899.76,"EUROPE, MIDDLE EAST, ASIA & AFRICA",UNITED KINGDOM,906,0.744791,1,96536.83,79.91,133.34,106.55,2019,5,2019-5
