HTL_CD,STY_DT,CURR_CD,RM_NTS,RM_REV_AMT_LOC
ICWAS,2020-01-12T00:00:00Z,USD,190,45539.81
ICWAS,2020-01-13T00:00:00Z,USD,331,107079.379999999
ICWAS,2020-01-14T00:00:00Z,USD,335,119793.659999999
ICWAS,2020-01-15T00:00:00Z,USD,326,112653.019372822
ICWAS,2020-01-16T00:00:00Z,USD,245,49937.7899999999
ICWAS,2020-01-17T00:00:00Z,USD,298,58241.89
ICWAS,2020-01-18T00:00:00Z,USD,324,68806.7599999999
ICWAS,2020-01-19T00:00:00Z,USD,249,50515.73
ICWAS,2020-01-20T00:00:00Z,USD,197,40824.77
ICWAS,2020-01-21T00:00:00Z,USD,295,82918.5899999999
ICWAS,2020-01-22T00:00:00Z,USD,322,100195.87
ICWAS,2020-01-23T00:00:00Z,USD,317,96638.13
ICWAS,2020-01-24T00:00:00Z,USD,315,69475.32
ICWAS,2020-01-25T00:00:00Z,USD,300,70940.36
ICWAS,2020-01-26T00:00:00Z,USD,261,72184.0799999999
ICWAS,2020-01-27T00:00:00Z,USD,322,99111.4070034839
ICWAS,2020-01-28T00:00:00Z,USD,319,107181.35
ICWAS,2020-01-29T00:00:00Z,USD,286,89070.5999999999
ICWAS,2020-01-30T00:00:00Z,USD,309,86398.7499999999
ICWAS,2020-01-31T00:00:00Z,USD,218,47403.95
ICWAS,2020-02-01T00:00:00Z,USD,253,56157.22
ICWAS,2020-02-02T00:00:00Z,USD,191,57374.4599999999
ICWAS,2020-02-03T00:00:00Z,USD,258,90396.2599999999
ICWAS,2020-02-04T00:00:00Z,USD,302,106798.139999999
ICWAS,2020-02-05T00:00:00Z,USD,271,85794.9599999999
ICWAS,2020-02-06T00:00:00Z,USD,252,68663.2099999999
ICWAS,2020-02-07T00:00:00Z,USD,258,61877.76
ICWAS,2020-02-08T00:00:00Z,USD,290,73487.11
ICWAS,2020-02-09T00:00:00Z,USD,211,62532.2199999999
ICWAS,2020-02-10T00:00:00Z,USD,295,97452.2799999999
ICWAS,2020-02-11T00:00:00Z,USD,305,104229.22
ICWAS,2020-02-12T00:00:00Z,USD,222,70683.36
ICWAS,2020-02-13T00:00:00Z,USD,153,40668.92
ICWAS,2020-02-14T00:00:00Z,USD,245,68512.43
ICWAS,2020-02-15T00:00:00Z,USD,314,91898.8300000001
ICWAS,2020-02-16T00:00:00Z,USD,242,56595.2399999999
ICWAS,2020-02-17T00:00:00Z,USD,177,40221.61
ICWAS,2020-02-18T00:00:00Z,USD,165,45889.61
ICWAS,2020-02-19T00:00:00Z,USD,173,47460.73
ICWAS,2020-02-20T00:00:00Z,USD,173,45873.4099999999
ICWAS,2020-02-21T00:00:00Z,USD,199,48051.08
ICWAS,2020-02-22T00:00:00Z,USD,271,72108.12
ICWAS,2020-02-23T00:00:00Z,USD,262,98598.18
ICWAS,2020-02-24T00:00:00Z,USD,274,116730.48
ICWAS,2020-02-25T00:00:00Z,USD,289,123072.99
ICWAS,2020-02-26T00:00:00Z,USD,309,113601.46
ICWAS,2020-02-27T00:00:00Z,USD,302,94867.59
ICWAS,2020-02-28T00:00:00Z,USD,195,55578.49
ICWAS,2020-02-29T00:00:00Z,USD,246,71296.97
ICWAS,2020-03-01T00:00:00Z,USD,191,70115.2799999999
ICWAS,2020-03-02T00:00:00Z,USD,277,117853.81
ICWAS,2020-03-03T00:00:00Z,USD,242,100826.6
ICWAS,2020-03-04T00:00:00Z,USD,269,102013.64
ICWAS,2020-03-05T00:00:00Z,USD,239,73587.3599999999
ICWAS,2020-03-06T00:00:00Z,USD,239,57143.53
ICWAS,2020-03-07T00:00:00Z,USD,263,63923.56
ICWAS,2020-03-08T00:00:00Z,USD,115,38268.74
ICWAS,2020-03-09T00:00:00Z,USD,136,54942.88
ICWAS,2020-03-10T00:00:00Z,USD,161,65031.42
ICWAS,2020-03-11T00:00:00Z,USD,178,69863.95
ICWAS,2020-03-12T00:00:00Z,USD,126,41437.61
ICWAS,2020-03-13T00:00:00Z,USD,90,26880.1299999999
ICWAS,2020-03-14T00:00:00Z,USD,71,18416.01
ICWAS,2020-03-15T00:00:00Z,USD,22,6451.24
ICWAS,2020-03-16T00:00:00Z,USD,21,7498.81
ICWAS,2020-03-17T00:00:00Z,USD,17,6423.34
ICWAS,2020-03-18T00:00:00Z,USD,9,2544.33
ICWAS,2020-03-19T00:00:00Z,USD,15,3749.33
ICWAS,2020-03-20T00:00:00Z,USD,23,4689.67999999999
ICWAS,2020-03-21T00:00:00Z,USD,19,3519.45
ICWAS,2020-03-22T00:00:00Z,USD,14,3209.35999999999
ICWAS,2020-03-23T00:00:00Z,USD,19,11774.0099999999
ICWAS,2020-03-24T00:00:00Z,USD,22,12818.2099999999
ICWAS,2020-03-25T00:00:00Z,USD,20,5806.45
ICWAS,2020-03-26T00:00:00Z,USD,20,5541
ICWAS,2020-03-27T00:00:00Z,USD,23,5842.7
ICWAS,2020-03-28T00:00:00Z,USD,26,6426.3
ICWAS,2020-03-29T00:00:00Z,USD,19,4199.51
ICWAS,2020-03-30T00:00:00Z,USD,16,4013.55
ICWAS,2020-03-31T00:00:00Z,USD,18,4599.29
ICWAS,2020-04-01T00:00:00Z,USD,16,3731.55
ICWAS,2020-04-02T00:00:00Z,USD,16,4267.29
ICWAS,2020-04-03T00:00:00Z,USD,16,3467.55
ICWAS,2020-04-04T00:00:00Z,USD,12,2645.55
ICWAS,2020-04-05T00:00:00Z,USD,13,3039.55
ICWAS,2020-04-06T00:00:00Z,USD,13,3251.55
ICWAS,2020-04-07T00:00:00Z,USD,16,3781.3
ICWAS,2020-04-08T00:00:00Z,USD,10,2548.55
ICWAS,2020-04-09T00:00:00Z,USD,10,2471.7
ICWAS,2020-04-10T00:00:00Z,USD,15,3478.42
ICWAS,2020-04-11T00:00:00Z,USD,16,3528.42
ICWAS,2020-04-12T00:00:00Z,USD,15,3175.42
ICWAS,2020-04-13T00:00:00Z,USD,14,3703.46
ICWAS,2020-04-14T00:00:00Z,USD,14,3476.93
ICWAS,2020-04-15T00:00:00Z,USD,15,3509.93
ICWAS,2020-04-16T00:00:00Z,USD,13,3126.88
ICWAS,2020-04-17T00:00:00Z,USD,18,3482.93
ICWAS,2020-04-18T00:00:00Z,USD,18,3420.72
ICWAS,2020-04-19T00:00:00Z,USD,14,3030.91
ICWAS,2020-04-20T00:00:00Z,USD,12,2792.06
ICWAS,2020-04-21T00:00:00Z,USD,14,3318.58
ICWAS,2020-04-22T00:00:00Z,USD,18,4227.62
ICWAS,2020-04-23T00:00:00Z,USD,18,4460.28
ICWAS,2020-04-24T00:00:00Z,USD,16,3338.02
ICWAS,2020-04-25T00:00:00Z,USD,21,4443.29
ICWAS,2020-04-26T00:00:00Z,USD,15,3583.77
ICWAS,2020-04-27T00:00:00Z,USD,11,3132.58
ICWAS,2020-04-28T00:00:00Z,USD,13,3448.08
ICWAS,2020-04-29T00:00:00Z,USD,20,4709.65
ICWAS,2020-04-30T00:00:00Z,USD,17,3596.4
ICWAS,2020-05-01T00:00:00Z,USD,32,6318.91999999999
ICWAS,2020-05-02T00:00:00Z,USD,29,5633.18
ICWAS,2020-05-03T00:00:00Z,USD,15,2822.41
ICWAS,2020-05-04T00:00:00Z,USD,16,3110.78
ICWAS,2020-05-05T00:00:00Z,USD,15,3375.3
ICWAS,2020-05-06T00:00:00Z,USD,15,3054.9
ICWAS,2020-05-07T00:00:00Z,USD,12,3275.78
ICWAS,2020-05-08T00:00:00Z,USD,24,6191.51999999999
ICWAS,2020-05-09T00:00:00Z,USD,27,6729.56
ICWAS,2020-05-10T00:00:00Z,USD,13,2883.22999999999
ICWAS,2020-05-11T00:00:00Z,USD,9,2312.35
ICWAS,2020-05-12T00:00:00Z,USD,8,1962.25
ICWAS,2020-05-13T00:00:00Z,USD,15,3985.49
ICWAS,2020-05-14T00:00:00Z,USD,15,3889.54999999999
ICWAS,2020-05-15T00:00:00Z,USD,17,3549.3
ICWAS,2020-05-16T00:00:00Z,USD,15,2633.84
ICWAS,2020-05-17T00:00:00Z,USD,12,2563.49
ICWAS,2020-05-18T00:00:00Z,USD,10,2725.23
ICWAS,2020-05-19T00:00:00Z,USD,17,4690.79999999999
ICWAS,2020-05-20T00:00:00Z,USD,14,3630.52
ICWAS,2020-05-21T00:00:00Z,USD,19,4789.77
ICWAS,2020-05-22T00:00:00Z,USD,24,4475.46
ICWAS,2020-05-23T00:00:00Z,USD,40,7719.33
ICWAS,2020-05-24T00:00:00Z,USD,37,7665.75
ICWAS,2020-05-25T00:00:00Z,USD,22,4373.39
ICWAS,2020-05-26T00:00:00Z,USD,15,3496.36999999999
ICWAS,2020-05-27T00:00:00Z,USD,18,4201.47
ICWAS,2020-05-28T00:00:00Z,USD,18,3106.00999999999
ICWAS,2020-05-29T00:00:00Z,USD,23,4407.61
ICWAS,2020-05-30T00:00:00Z,USD,27,5550.74
ICWAS,2020-05-31T00:00:00Z,USD,21,3449.18
ICWAS,2020-06-01T00:00:00Z,USD,22,3211.84999999999
ICWAS,2020-06-02T00:00:00Z,USD,23,3247.25
ICWAS,2020-06-03T00:00:00Z,USD,14,2933.22
ICWAS,2020-06-04T00:00:00Z,USD,16,4080.52
ICWAS,2020-06-05T00:00:00Z,USD,28,4743.52
ICWAS,2020-06-06T00:00:00Z,USD,42,7385.74
ICWAS,2020-06-07T00:00:00Z,USD,19,4152.13
ICWAS,2020-06-08T00:00:00Z,USD,22,5615.71
ICWAS,2020-06-09T00:00:00Z,USD,25,7276.74
ICWAS,2020-06-10T00:00:00Z,USD,22,6409.77999999999
ICWAS,2020-06-11T00:00:00Z,USD,17,5622.87
ICWAS,2020-06-12T00:00:00Z,USD,31,8771.08
ICWAS,2020-06-13T00:00:00Z,USD,40,10153.59
ICWAS,2020-06-14T00:00:00Z,USD,21,6965.88
ICWAS,2020-06-15T00:00:00Z,USD,25,7353.07
ICWAS,2020-06-16T00:00:00Z,USD,30,8539.68
ICWAS,2020-06-17T00:00:00Z,USD,27,6845.51
ICWAS,2020-06-18T00:00:00Z,USD,24,5958
ICWAS,2020-06-19T00:00:00Z,USD,40,6948.45
ICWAS,2020-06-20T00:00:00Z,USD,52,9022.17
ICWAS,2020-06-21T00:00:00Z,USD,32,6298.59999999999
ICWAS,2020-06-22T00:00:00Z,USD,29,7235.89
ICWAS,2020-06-23T00:00:00Z,USD,29,7078.13
ICWAS,2020-06-24T00:00:00Z,USD,22,6877.17999999999
ICWAS,2020-06-25T00:00:00Z,USD,28,7398.11999999999
ICWAS,2020-06-26T00:00:00Z,USD,48,12098.5299999999
ICWAS,2020-06-27T00:00:00Z,USD,64,14753.92
ICWAS,2020-06-28T00:00:00Z,USD,43,8379.93999999999
ICWAS,2020-06-29T00:00:00Z,USD,37,8940.23
ICWAS,2020-06-30T00:00:00Z,USD,42,9305.04
ICWAS,2020-07-01T00:00:00Z,USD,57,11782.3699999999
ICWAS,2020-07-02T00:00:00Z,USD,69,13711.13
ICWAS,2020-07-03T00:00:00Z,USD,106,21295.49
ICWAS,2020-07-04T00:00:00Z,USD,154,41375.56
ICWAS,2020-07-05T00:00:00Z,USD,52,10713.99
ICWAS,2020-07-06T00:00:00Z,USD,59,10559.52
ICWAS,2020-07-07T00:00:00Z,USD,55,10153.9999999999
ICWAS,2020-07-08T00:00:00Z,USD,57,11562.46
ICWAS,2020-07-09T00:00:00Z,USD,48,10317.88
ICWAS,2020-07-10T00:00:00Z,USD,54,9852.19999999999
ICWAS,2020-07-11T00:00:00Z,USD,83,16476.1099999999
ICWAS,2020-07-12T00:00:00Z,USD,38,8146.09
ICWAS,2020-07-13T00:00:00Z,USD,39,6959.62
ICWAS,2020-07-14T00:00:00Z,USD,47,9321.19
ICWAS,2020-07-15T00:00:00Z,USD,56,11044.2399999999
ICWAS,2020-07-16T00:00:00Z,USD,64,11841.8599999999
ICWAS,2020-07-17T00:00:00Z,USD,85,15900.8699999999
ICWAS,2020-07-18T00:00:00Z,USD,100,18917.73
ICWAS,2020-07-19T00:00:00Z,USD,68,11467.9299999999
ICWAS,2020-07-20T00:00:00Z,USD,69,11853.31
ICWAS,2020-07-21T00:00:00Z,USD,74,13709.88
ICWAS,2020-07-22T00:00:00Z,USD,76,16443.3
ICWAS,2020-07-23T00:00:00Z,USD,82,15855.75
ICWAS,2020-07-24T00:00:00Z,USD,105,20432.05
ICWAS,2020-07-25T00:00:00Z,USD,122,21766.7
ICWAS,2020-07-26T00:00:00Z,USD,67,13965.4299999999
ICWAS,2020-07-27T00:00:00Z,USD,75,16896.25
ICWAS,2020-07-28T00:00:00Z,USD,79,17651.35
ICWAS,2020-07-29T00:00:00Z,USD,75,16191.1199999999
ICWAS,2020-07-30T00:00:00Z,USD,78,17408.9499999999
ICWAS,2020-07-31T00:00:00Z,USD,97,20204.55
ICWAS,2020-08-01T00:00:00Z,USD,154,33732.88
ICWAS,2020-08-02T00:00:00Z,USD,74,16421.3299999999
ICWAS,2020-08-03T00:00:00Z,USD,73,15917.99
ICWAS,2020-08-04T00:00:00Z,USD,74,15980.17
ICWAS,2020-08-05T00:00:00Z,USD,81,17149.8099999999
ICWAS,2020-08-06T00:00:00Z,USD,69,14027.8699999999
ICWAS,2020-08-07T00:00:00Z,USD,110,21067.41
ICWAS,2020-08-08T00:00:00Z,USD,118,24199.39
ICWAS,2020-08-09T00:00:00Z,USD,80,19342.02
ICWAS,2020-08-10T00:00:00Z,USD,71,15198.84
ICWAS,2020-08-11T00:00:00Z,USD,81,18564.45
ICWAS,2020-08-12T00:00:00Z,USD,79,18918.49
ICWAS,2020-08-13T00:00:00Z,USD,80,18110.7099999999
ICWAS,2020-08-14T00:00:00Z,USD,96,21063.14
ICWAS,2020-08-15T00:00:00Z,USD,116,23451.8499999999
ICWAS,2020-08-16T00:00:00Z,USD,75,17044.72
ICWAS,2020-08-17T00:00:00Z,USD,72,15786.0899999999
ICWAS,2020-08-18T00:00:00Z,USD,145,35774.47
ICWAS,2020-08-19T00:00:00Z,USD,139,33117.39
ICWAS,2020-08-20T00:00:00Z,USD,151,35610.66
ICWAS,2020-08-21T00:00:00Z,USD,165,38493.5199999999
ICWAS,2020-08-22T00:00:00Z,USD,109,22090.27
ICWAS,2020-08-23T00:00:00Z,USD,54,11672.51
ICWAS,2020-08-24T00:00:00Z,USD,56,11597.0999999999
ICWAS,2020-08-25T00:00:00Z,USD,81,16167.54
ICWAS,2020-08-26T00:00:00Z,USD,112,24450.8
ICWAS,2020-08-27T00:00:00Z,USD,191,55901.6999999999
ICWAS,2020-08-28T00:00:00Z,USD,148,36080.97
ICWAS,2020-08-29T00:00:00Z,USD,117,24934.81
ICWAS,2020-08-30T00:00:00Z,USD,57,12320.0199999999
ICWAS,2020-08-31T00:00:00Z,USD,57,12178.49
ICWAS,2020-09-01T00:00:00Z,USD,58,12971.49
ICWAS,2020-09-02T00:00:00Z,USD,72,17206.48
ICWAS,2020-09-03T00:00:00Z,USD,80,17917.51
ICWAS,2020-09-04T00:00:00Z,USD,129,27359.94
ICWAS,2020-09-05T00:00:00Z,USD,159,34117.47
ICWAS,2020-09-06T00:00:00Z,USD,108,17690.63
ICWAS,2020-09-07T00:00:00Z,USD,43,7777.53999999999
ICWAS,2020-09-08T00:00:00Z,USD,62,11955.9399999999
ICWAS,2020-09-09T00:00:00Z,USD,68,17934.5899999999
ICWAS,2020-09-10T00:00:00Z,USD,70,18911.59
ICWAS,2020-09-11T00:00:00Z,USD,129,29112.13
ICWAS,2020-09-12T00:00:00Z,USD,183,38867.67
ICWAS,2020-09-13T00:00:00Z,USD,225,52331.59
ICWAS,2020-09-14T00:00:00Z,USD,240,60614.6599999999
ICWAS,2020-09-15T00:00:00Z,USD,209,49143.2199999999
ICWAS,2020-09-16T00:00:00Z,USD,83,20748.86
ICWAS,2020-09-17T00:00:00Z,USD,77,19939.72
ICWAS,2020-09-18T00:00:00Z,USD,100,22651.45
ICWAS,2020-09-19T00:00:00Z,USD,121,24914.84
ICWAS,2020-09-20T00:00:00Z,USD,66,16506.14
ICWAS,2020-09-21T00:00:00Z,USD,60,15227.95
ICWAS,2020-09-22T00:00:00Z,USD,82,21434.15
ICWAS,2020-09-23T00:00:00Z,USD,90,23893.45
ICWAS,2020-09-24T00:00:00Z,USD,143,39257.86
ICWAS,2020-09-25T00:00:00Z,USD,247,65246.33
ICWAS,2020-09-26T00:00:00Z,USD,236,62140.16
ICWAS,2020-09-27T00:00:00Z,USD,104,24447.94
ICWAS,2020-09-28T00:00:00Z,USD,81,20077.18
ICWAS,2020-09-29T00:00:00Z,USD,73,17595.55
ICWAS,2020-09-30T00:00:00Z,USD,53,13189.18
ICWAS,2020-10-01T00:00:00Z,USD,71,17011.2
ICWAS,2020-10-02T00:00:00Z,USD,121,24619.27
ICWAS,2020-10-03T00:00:00Z,USD,146,30937.7899999999
ICWAS,2020-10-04T00:00:00Z,USD,64,15204.0699999999
ICWAS,2020-10-05T00:00:00Z,USD,59,14949.55
ICWAS,2020-10-06T00:00:00Z,USD,72,19329.67
ICWAS,2020-10-07T00:00:00Z,USD,73,18605.8999999999
ICWAS,2020-10-08T00:00:00Z,USD,116,30180.9699999999
ICWAS,2020-10-09T00:00:00Z,USD,165,38711.39
ICWAS,2020-10-10T00:00:00Z,USD,193,46885.3
ICWAS,2020-10-11T00:00:00Z,USD,112,26709.6999999999
ICWAS,2020-10-12T00:00:00Z,USD,69,14241.64
ICWAS,2020-10-13T00:00:00Z,USD,52,14422.65
ICWAS,2020-10-14T00:00:00Z,USD,59,17346.52
ICWAS,2020-10-15T00:00:00Z,USD,66,18275.16
ICWAS,2020-10-16T00:00:00Z,USD,105,25431.46
ICWAS,2020-10-17T00:00:00Z,USD,101,23353.11
ICWAS,2020-10-18T00:00:00Z,USD,66,16361.0999999999
ICWAS,2020-10-19T00:00:00Z,USD,57,15720.6899999999
ICWAS,2020-10-20T00:00:00Z,USD,73,20444.04
ICWAS,2020-10-21T00:00:00Z,USD,89,26688.77
ICWAS,2020-10-22T00:00:00Z,USD,80,22259.69
ICWAS,2020-10-23T00:00:00Z,USD,126,28432.8099999999
ICWAS,2020-10-24T00:00:00Z,USD,160,36985.93
ICWAS,2020-10-25T00:00:00Z,USD,202,49692.21
ICWAS,2020-10-26T00:00:00Z,USD,74,18172.6799999999
ICWAS,2020-10-27T00:00:00Z,USD,51,12581.04
ICWAS,2020-10-28T00:00:00Z,USD,60,16493.77
ICWAS,2020-10-29T00:00:00Z,USD,57,14247.29
ICWAS,2020-10-30T00:00:00Z,USD,92,20160.0099999999
ICWAS,2020-10-31T00:00:00Z,USD,99,21222.63
ICWAS,2020-11-01T00:00:00Z,USD,65,15969.2199999999
ICWAS,2020-11-02T00:00:00Z,USD,60,15294.74
ICWAS,2020-11-03T00:00:00Z,USD,101,27584.11
ICWAS,2020-11-04T00:00:00Z,USD,62,18129.06
ICWAS,2020-11-05T00:00:00Z,USD,46,12674.44
ICWAS,2020-11-06T00:00:00Z,USD,62,16010.6699999999
ICWAS,2020-11-07T00:00:00Z,USD,79,17099.3099999999
ICWAS,2020-11-08T00:00:00Z,USD,41,10941.57
ICWAS,2020-11-09T00:00:00Z,USD,44,10941.78
ICWAS,2020-11-10T00:00:00Z,USD,51,12022.22
ICWAS,2020-11-11T00:00:00Z,USD,56,15918.0099999999
ICWAS,2020-11-12T00:00:00Z,USD,79,22330.34
ICWAS,2020-11-13T00:00:00Z,USD,250,59813.98
ICWAS,2020-11-14T00:00:00Z,USD,252,60030.85
ICWAS,2020-11-15T00:00:00Z,USD,69,16134.9
ICWAS,2020-11-16T00:00:00Z,USD,54,13380.02
ICWAS,2020-11-17T00:00:00Z,USD,59,15138.13
ICWAS,2020-11-18T00:00:00Z,USD,61,15771.5699999999
ICWAS,2020-11-19T00:00:00Z,USD,70,17717.28
ICWAS,2020-11-20T00:00:00Z,USD,81,19040.77
ICWAS,2020-11-21T00:00:00Z,USD,105,23720.97
ICWAS,2020-11-22T00:00:00Z,USD,62,13575.33
ICWAS,2020-11-23T00:00:00Z,USD,63,13000.1299999999
ICWAS,2020-11-24T00:00:00Z,USD,47,9455.23
ICWAS,2020-11-25T00:00:00Z,USD,38,7370.3
ICWAS,2020-11-26T00:00:00Z,USD,57,12396.3199999999
ICWAS,2020-11-27T00:00:00Z,USD,85,17123.1
ICWAS,2020-11-28T00:00:00Z,USD,82,18335.3699999999
ICWAS,2020-11-29T00:00:00Z,USD,52,9456.95
ICWAS,2020-11-30T00:00:00Z,USD,84,16635.78
ICWAS,2020-12-01T00:00:00Z,USD,102,23482.8499999999
ICWAS,2020-12-02T00:00:00Z,USD,111,26171.0199999999
ICWAS,2020-12-03T00:00:00Z,USD,119,25519.14
ICWAS,2020-12-04T00:00:00Z,USD,148,29978.9599999999
ICWAS,2020-12-05T00:00:00Z,USD,157,31577.8099999999
ICWAS,2020-12-06T00:00:00Z,USD,61,12835.9
ICWAS,2020-12-07T00:00:00Z,USD,91,20440.86
ICWAS,2020-12-08T00:00:00Z,USD,110,25069.46
ICWAS,2020-12-09T00:00:00Z,USD,82,17667.31
ICWAS,2020-12-10T00:00:00Z,USD,104,25198.76
ICWAS,2020-12-11T00:00:00Z,USD,173,39826.3099999999
ICWAS,2020-12-12T00:00:00Z,USD,169,42468.2799999999
ICWAS,2020-12-13T00:00:00Z,USD,105,26645.46
ICWAS,2020-12-14T00:00:00Z,USD,111,25833.86
ICWAS,2020-12-15T00:00:00Z,USD,87,17080.55
ICWAS,2020-12-16T00:00:00Z,USD,92,18915.93
ICWAS,2020-12-17T00:00:00Z,USD,110,22510.54
ICWAS,2020-12-18T00:00:00Z,USD,163,32409.25
ICWAS,2020-12-19T00:00:00Z,USD,219,45739.5199999999
ICWAS,2020-12-20T00:00:00Z,USD,134,29680.56
ICWAS,2020-12-21T00:00:00Z,USD,105,21851.51
ICWAS,2020-12-22T00:00:00Z,USD,114,22533.62
ICWAS,2020-12-23T00:00:00Z,USD,82,17156.25
ICWAS,2020-12-24T00:00:00Z,USD,90,17903.8399999999
ICWAS,2020-12-25T00:00:00Z,USD,103,20063.22
ICWAS,2020-12-26T00:00:00Z,USD,110,20239.37
ICWAS,2020-12-27T00:00:00Z,USD,83,16089.4899999999
ICWAS,2020-12-28T00:00:00Z,USD,109,21824.1299999999
ICWAS,2020-12-29T00:00:00Z,USD,96,17415.5399999999
ICWAS,2020-12-30T00:00:00Z,USD,87,15853.7699999999
ICWAS,2020-12-31T00:00:00Z,USD,119,26446.5
ICWAS,2021-01-01T00:00:00Z,USD,90,18037.1799999999
ICWAS,2021-01-02T00:00:00Z,USD,83,17941.48
ICWAS,2021-01-03T00:00:00Z,USD,56,13846.82
ICWAS,2021-01-04T00:00:00Z,USD,114,36275.51
ICWAS,2021-01-05T00:00:00Z,USD,230,67925.84
ICWAS,2021-01-06T00:00:00Z,USD,216,64042.23
ICWAS,2021-01-07T00:00:00Z,USD,70,22336.9199999999
ICWAS,2021-01-08T00:00:00Z,USD,63,19096.46
ICWAS,2021-01-09T00:00:00Z,USD,54,11838.58
ICWAS,2021-01-10T00:00:00Z,USD,43,9134.1
ICWAS,2021-01-11T00:00:00Z,USD,131,21876.93
ICWAS,2021-01-12T00:00:00Z,USD,137,22674.71
ICWAS,2021-01-13T00:00:00Z,USD,112,18047.1299999999
ICWAS,2021-01-14T00:00:00Z,USD,59,9644.05
ICWAS,2021-01-15T00:00:00Z,USD,57,10505.72
ICWAS,2021-01-16T00:00:00Z,USD,53,8364.18
ICWAS,2021-01-17T00:00:00Z,USD,84,10987.5999999999
ICWAS,2021-01-18T00:00:00Z,USD,116,16839.76
ICWAS,2021-01-19T00:00:00Z,USD,146,26945.1299999999
ICWAS,2021-01-20T00:00:00Z,USD,128,22796.07
ICWAS,2021-01-21T00:00:00Z,USD,93,14414.33
ICWAS,2021-01-22T00:00:00Z,USD,84,14424.48
ICWAS,2021-01-23T00:00:00Z,USD,107,18686.48
ICWAS,2021-01-24T00:00:00Z,USD,96,16374.19
ICWAS,2021-01-25T00:00:00Z,USD,89,16520.95
ICWAS,2021-01-26T00:00:00Z,USD,92,16883.62
ICWAS,2021-01-27T00:00:00Z,USD,87,16036.74
ICWAS,2021-01-28T00:00:00Z,USD,129,20882.51
ICWAS,2021-01-29T00:00:00Z,USD,143,22938.8099999999
ICWAS,2021-01-30T00:00:00Z,USD,153,24138.11
ICWAS,2021-01-31T00:00:00Z,USD,138,17776.32
ICWAS,2021-02-01T00:00:00Z,USD,103,13994.53
ICWAS,2021-02-02T00:00:00Z,USD,92,14233.59
ICWAS,2021-02-03T00:00:00Z,USD,231,35156.75
ICWAS,2021-02-04T00:00:00Z,USD,218,31326.1
ICWAS,2021-02-05T00:00:00Z,USD,234,32983.6
ICWAS,2021-02-06T00:00:00Z,USD,244,36773.68
ICWAS,2021-02-07T00:00:00Z,USD,216,30863.8899999999
ICWAS,2021-02-08T00:00:00Z,USD,213,31628.07
ICWAS,2021-02-09T00:00:00Z,USD,211,32182.33
ICWAS,2021-02-10T00:00:00Z,USD,223,34477.1799999999
ICWAS,2021-02-11T00:00:00Z,USD,228,35197.85
ICWAS,2021-02-12T00:00:00Z,USD,232,36600.2299999999
ICWAS,2021-02-13T00:00:00Z,USD,272,48808.9
ICWAS,2021-02-14T00:00:00Z,USD,254,43973.25
ICWAS,2021-02-15T00:00:00Z,USD,208,31319.56
ICWAS,2021-02-16T00:00:00Z,USD,208,30420.05
ICWAS,2021-02-17T00:00:00Z,USD,215,31270.02
ICWAS,2021-02-18T00:00:00Z,USD,216,29852.42
ICWAS,2021-02-19T00:00:00Z,USD,216,33811.6799999999
ICWAS,2021-02-20T00:00:00Z,USD,253,41315.8299999999
ICWAS,2021-02-21T00:00:00Z,USD,217,32260.81
ICWAS,2021-02-22T00:00:00Z,USD,215,32370.4899999999
ICWAS,2021-02-23T00:00:00Z,USD,228,36799.07
ICWAS,2021-02-24T00:00:00Z,USD,225,36811.98
ICWAS,2021-02-25T00:00:00Z,USD,216,33059.6599999999
ICWAS,2021-02-26T00:00:00Z,USD,224,34116.1199999999
ICWAS,2021-02-27T00:00:00Z,USD,239,39273.8199999999
ICWAS,2021-02-28T00:00:00Z,USD,200,29692.82
ICWAS,2021-03-01T00:00:00Z,USD,207,32524.46
ICWAS,2021-03-02T00:00:00Z,USD,204,32511.42
ICWAS,2021-03-03T00:00:00Z,USD,202,33911.76
ICWAS,2021-03-04T00:00:00Z,USD,200,32934.2599999999
ICWAS,2021-03-05T00:00:00Z,USD,214,34025.5
ICWAS,2021-03-06T00:00:00Z,USD,227,37336.3299999999
ICWAS,2021-03-07T00:00:00Z,USD,199,29976.96
ICWAS,2021-03-08T00:00:00Z,USD,206,31853.44
ICWAS,2021-03-09T00:00:00Z,USD,217,35217.49
ICWAS,2021-03-10T00:00:00Z,USD,213,34339.77
ICWAS,2021-03-11T00:00:00Z,USD,221,37019.92
ICWAS,2021-03-12T00:00:00Z,USD,228,36806.1599999999
ICWAS,2021-03-13T00:00:00Z,USD,217,36158.35
ICWAS,2021-03-14T00:00:00Z,USD,84,18564.5099999999
ICWAS,2021-03-15T00:00:00Z,USD,52,13513.04
ICWAS,2021-03-16T00:00:00Z,USD,53,13972.51
ICWAS,2021-03-17T00:00:00Z,USD,61,15817.79
ICWAS,2021-03-18T00:00:00Z,USD,56,15030.69
ICWAS,2021-03-19T00:00:00Z,USD,78,19807.09
ICWAS,2021-03-20T00:00:00Z,USD,79,22833.63
ICWAS,2021-03-21T00:00:00Z,USD,58,16468.73
ICWAS,2021-03-22T00:00:00Z,USD,64,16194.0699999999
ICWAS,2021-03-23T00:00:00Z,USD,48,13439.92
ICWAS,2021-03-24T00:00:00Z,USD,52,13515.58
ICWAS,2021-03-25T00:00:00Z,USD,68,16289.67
