HTL_CD,STY_DT,CURR_CD,RM_NTS,RM_REV_AMT_LOC,REGION,COUNTRY,RMS_AVAIL,EXCH_RATE_AMT,CAL_DOW,CONVERTED_REV,OCCUPANCY,ADR,REV_PAR,YEAR,MONTH,YEAR_MONTH
EXIUS,2019-02-28T00:00:00Z,USD,42,4783.86,AMERICAS,UNITED STATES,68,1.0,5,4783.86,61.76,113.9,70.35,2019,2,2019-2
EXIUS,2019-03-01T00:00:00Z,USD,46,4541.26,AMERICAS,UNITED STATES,68,1.0,6,4541.26,67.65,98.72,66.78,2019,3,2019-3
EXIUS,2019-03-02T00:00:00Z,USD,28,3141.53,AMERICAS,UNITED STATES,68,1.0,7,3141.53,41.18,112.2,46.2,2019,3,2019-3
EXIUS,2019-03-03T00:00:00Z,USD,25,3005.27,AMERICAS,UNITED STATES,68,1.0,1,3005.27,36.76,120.21,44.2,2019,3,2019-3
EXIUS,2019-03-04T00:00:00Z,USD,54,6708.62,AMERICAS,UNITED STATES,68,1.0,2,6708.62,79.41,124.23,98.66,2019,3,2019-3
EXIUS,2019-03-05T00:00:00Z,USD,59,7299.64,AMERICAS,UNITED STATES,68,1.0,3,7299.64,86.76,123.72,107.35,2019,3,2019-3
EXIUS,2019-03-06T00:00:00Z,USD,55,6776.04,AMERICAS,UNITED STATES,68,1.0,4,6776.04,80.88,123.2,99.65,2019,3,2019-3
EXIUS,2019-03-07T00:00:00Z,USD,38,4696.86,AMERICAS,UNITED STATES,68,1.0,5,4696.86,55.88,123.6,69.07,2019,3,2019-3
EXIUS,2019-03-08T00:00:00Z,USD,30,3613.98,AMERICAS,UNITED STATES,68,1.0,6,3613.98,44.12,120.47,53.15,2019,3,2019-3
EXIUS,2019-03-09T00:00:00Z,USD,22,2659.16,AMERICAS,UNITED STATES,68,1.0,7,2659.16,32.35,120.87,39.11,2019,3,2019-3
EXIUS,2019-03-10T00:00:00Z,USD,21,2679.25,AMERICAS,UNITED STATES,68,1.0,1,2679.25,30.88,127.58,39.4,2019,3,2019-3
EXIUS,2019-03-11T00:00:00Z,USD,51,6669.38,AMERICAS,UNITED STATES,68,1.0,2,6669.38,75.0,130.77,98.08,2019,3,2019-3
EXIUS,2019-03-12T00:00:00Z,USD,60,7853.73,AMERICAS,UNITED STATES,68,1.0,3,7853.73,88.24,130.9,115.5,2019,3,2019-3
EXIUS,2019-03-13T00:00:00Z,USD,61,7902.08,AMERICAS,UNITED STATES,68,1.0,4,7902.08,89.71,129.54,116.21,2019,3,2019-3
EXIUS,2019-03-14T00:00:00Z,USD,58,8020.76,AMERICAS,UNITED STATES,68,1.0,5,8020.76,85.29,138.29,117.95,2019,3,2019-3
EXIUS,2019-03-15T00:00:00Z,USD,59,8526.56,AMERICAS,UNITED STATES,68,1.0,6,8526.56,86.76,144.52,125.39,2019,3,2019-3
EXIUS,2019-03-16T00:00:00Z,USD,54,7674.68,AMERICAS,UNITED STATES,68,1.0,7,7674.68,79.41,142.12,112.86,2019,3,2019-3
EXIUS,2019-03-17T00:00:00Z,USD,38,4916.89,AMERICAS,UNITED STATES,68,1.0,1,4916.89,55.88,129.39,72.31,2019,3,2019-3
EXIUS,2019-03-18T00:00:00Z,USD,61,7762.74,AMERICAS,UNITED STATES,68,1.0,2,7762.74,89.71,127.26,114.16,2019,3,2019-3
EXIUS,2019-03-19T00:00:00Z,USD,61,7759.21,AMERICAS,UNITED STATES,68,1.0,3,7759.21,89.71,127.2,114.11,2019,3,2019-3
EXIUS,2019-03-20T00:00:00Z,USD,63,7990.72,AMERICAS,UNITED STATES,68,1.0,4,7990.72,92.65,126.84,117.51,2019,3,2019-3
EXIUS,2019-03-21T00:00:00Z,USD,55,7089.96,AMERICAS,UNITED STATES,68,1.0,5,7089.96,80.88,128.91,104.26,2019,3,2019-3
EXIUS,2019-03-22T00:00:00Z,USD,52,6290.48,AMERICAS,UNITED STATES,68,1.0,6,6290.48,76.47,120.97,92.51,2019,3,2019-3
EXIUS,2019-03-23T00:00:00Z,USD,58,7066.24,AMERICAS,UNITED STATES,68,1.0,7,7066.24,85.29,121.83,103.92,2019,3,2019-3
EXIUS,2019-03-24T00:00:00Z,USD,47,5828.94,AMERICAS,UNITED STATES,68,1.0,1,5828.94,69.12,124.02,85.72,2019,3,2019-3
EXIUS,2019-03-25T00:00:00Z,USD,58,7309.0,AMERICAS,UNITED STATES,68,1.0,2,7309.0,85.29,126.02,107.49,2019,3,2019-3
EXIUS,2019-03-26T00:00:00Z,USD,51,6242.29,AMERICAS,UNITED STATES,68,1.0,3,6242.29,75.0,122.4,91.8,2019,3,2019-3
EXIUS,2019-03-27T00:00:00Z,USD,61,7809.62,AMERICAS,UNITED STATES,68,1.0,4,7809.62,89.71,128.03,114.85,2019,3,2019-3
EXIUS,2019-03-28T00:00:00Z,USD,47,6247.06,AMERICAS,UNITED STATES,68,1.0,5,6247.06,69.12,132.92,91.87,2019,3,2019-3
